編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPPOMLRKLHMFFCC18CC,台五線段,1296.75,都市：工
RPPOMLRKLHMFFCC18CC,台五線段,535.60,都市：工
RPPOMLRKLHMFFCC18CC,台五線段,67.78,都市：其他
RPROMLRKLHMFFCC38CC,五堵段五堵北小段,57.99,都市：住
RPSNMLLLLHMFFCC87CC,麥金段,.00,都市：住
RPSNMLLLLHMFFCC87CC,麥金段,.01,都市：住
RPSNMLLLLHMFFCC87CC,麥金段,10.48,都市：住
RPSNMLMLLHMFFCC97CC,麥金段,.01,都市：住
RPSNMLMLLHMFFCC97CC,麥金段,16.02,都市：住
RPSNMLMLLHMFFCC97CC,麥金段,.00,都市：住
RPPNMLQLLHMFFBC97CC,調和段,.00,都市：住
