編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQOMLLMLHMFFAT56CA,,195.33,住家用,鋼筋混凝土造,105年12月29日,二層,一層 二層
RPROMLLMLHMFFAT66CA,20,173.82,見其他登記事項,鋼筋混凝土造,86年7月16日,四層,一層 二層 三層 四層
RPSOMLLMLHMFFAT76CA,43,79.74,住家用,鋼筋混凝土加強磚造,63年6月26日,二層,一層 二層
RPVNMLPJMHMFFAT17CA,21,53.73,住家用,鋼筋混凝土造,84年11月9日,十二層,七層
RPVNMLPJMHMFFAT17CA,21,35.18,見其他登記事項,鋼筋混凝土造,84年11月9日,十二層,
RPXNMLLMLHMFFAT17CA,21,215.48,見其他登記事項,鋼筋混凝土造,85年6月5日,四層,一層 二層 三層 四層
RPQNMLPJMHMFFAT66CA,33,85.80,住家用,加強磚造,73年3月28日,二層,一層 二層
RPPOMLKMLHMFFAT98CA,,106.28,住商用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓
RPSPMLKMLHMFFAT76CA,,175.15,住家用,鋼筋混凝土造,105年12月12日,三層,一層 二層 三層
RPTOMLRJMHMFFAT27CA,27,178.64,農舍,加強磚造,78年12月18日,二層,一層 二層
RPUNMLKLMHMFFDT07CA,1,256.82,住宅,鋼筋混凝土構造,105年8月11日,四層,一層 二層 三層 四層
RPVNMLKLMHMFFDT17CA,1,242.73,住宅,鋼筋混凝土構造,105年8月11日,四層,一層 二層 三層 四層
RPQNMLKLMHMFFDT66CA,1,343.92,住宅,鋼筋混凝土構造,105年8月11日,四層,一層 二層 三層 四層 騎樓
RPRNMLKLMHMFFDT76CA,1,240.19,住宅,鋼筋混凝土構造,105年8月11日,四層,一層 二層 三層 四層
RPSNMLKLMHMFFDT86CA,1,242.73,住宅,鋼筋混凝土構造,105年8月11日,四層,一層 二層 三層 四層
RPQNMLPJMHMFFFT17CA,24,147.59,住家用,鋼筋混凝土造,82年4月24日,三層,一層 二層 三層
RPPOMLKKMHMFFCT09CA,22,110.39,住家用,鋼筋混凝土造,83年11月9日,八層,六層 電梯樓梯間
RPPOMLKKMHMFFCT09CA,22,38.74,見其他登記事項,鋼筋混凝土造,83年11月9日,八層,
RPPNMLPJMHMFFDT86CA,31,106.44,住家用,加強磚造,74年12月30日,二層,一層 二層 夾層
RPPNMLMKMHMFFET86DA,22,20.14,住家用,鋼筋混凝土造,84年7月10日,四層,四層
RPPNMLMKMHMFFET86DA,22,15.97,共用部份,鋼筋混凝土造,84年7月10日,四層,
RPQNMLMKMHMFFET96DA,22,20.14,住家用,鋼筋混凝土造,84年7月10日,四層,四層
RPQNMLMKMHMFFET96DA,22,15.97,共用部份,鋼筋混凝土造,84年7月10日,四層,
RPQNMLPJMHMFFCT96DA,21,69.25,住商用,鋼筋混凝土造,85年1月31日,十二層,一層 二層
RPQNMLPJMHMFFCT96DA,21,13.67,見其他登記事項,鋼筋混凝土造,85年1月31日,十二層,
RPQNMLRJMHMFFCT17DA,41,95.20,住家用,加強磚造,65年7月5日,二層,一層 二層 騎樓
RPQNMLLLMHMFFBT66DA,41,265.76,見其他登記事項,鋼筋混凝土加強磚造,65年7月30日,一層,一層
RPQNMLLLMHMFFBT66DA,41,76.26,見其他登記事項,加強磚造,65年7月30日,一層,一層
RPPNMLQJMHMFFDT96CA,24,141.67,住宅,鋼筋混凝土造,81年10月5日,三層,一層 二層 三層
RPQOMLQJMHMFFDT17CA,10,163.55,住宅,鋼筋混凝土造,95年10月4日,三層,一層 二層 三層
RPRNMLLKMHMFFCT66CA,40,126.00,住商用,加強磚造,66年6月27日,三層,一層 二層 三層 騎樓
RPRPMLTKMHMFFCT67CA,30,168.40,住家用,鋼筋混凝土造,76年3月21日,三層,一層 二層 三層 騎樓
RPWNMLPJMHMFFAT37DA,23,133.54,住家用,鋼筋混凝土造,82年12月23日,四層,一層 二層 三層 四層
RPWOMLQJMHMFFAT47CA,23,94.06,住家用,鋼筋混凝土造,82年12月4日,十五層,六層
RPWOMLQJMHMFFAT47CA,23,30.84,見其他登記事項,鋼筋混凝土造,82年12月4日,十五層,
RPPNMLNKMHMFFAT09CA,20,69.94,見其他登記事項,鋼筋混凝土造,86年1月13日,十三層,十層
RPPNMLNKMHMFFAT09CA,20,24.23,見其他登記事項,鋼筋混凝土造,86年1月13日,十三層,
RPRNMLKKMHMFFAT98CA,37,110.44,住家用,加強磚造,68年11月29日,二層,一層 二層 屋頂突出物
RPVNMLKKMHMFFAT76CA,21,284.08,住商用,鋼筋混凝土造,84年12月1日,五層,一層 二層 三層 四層 五層 騎樓
RPRNMLPJMHMFFAT76CA,20,78.39,住家用,鋼筋混凝土造,86年4月29日,七層,三層
RPRNMLPJMHMFFAT76CA,20,49.74,見其他登記事項,鋼筋混凝土造,86年4月29日,七層,
RPSOMLPJMHMFFAT96CA,2,250.04,住家用,鋼筋混凝土造,104年1月26日,四層,一層 二層 三層 四層
RPXOMLLMLHMFFAT27CA,,208.52,住家用,鋼筋混凝土造,106年1月9日,三層,一層 二層 三層
RPPNMLPJMHMFFAT56CA,34,39.71,住家用,鋼筋混凝土造,71年11月22日,五層,四層
RPPNMLPJMHMFFAT56CA,34,39.71,住家用,鋼筋混凝土造,71年11月22日,五層,四層
RPPNMLPJMHMFFAT56CA,34,6.53,見其他登記事項,鋼筋混凝土造,71年11月22日,五層,
RPPNMLPJMHMFFAT56CA,34,6.53,見其他登記事項,鋼筋混凝土造,71年11月22日,五層,
RPOOMLRJMHMFFCT96CA,17,113.04,住家用,鋼筋混凝土造,89年8月24日,四層,三層
RPOOMLRJMHMFFCT96CA,17,35.91,住家用,鋼筋混凝土造,89年8月24日,四層,
RPQOMLOLMHMFFAT86CA,,216.31,住家用,鋼筋混凝土造,106年1月9日,三層,一層 二層 三層
RPROMLOLMHMFFAT96CA,,190.03,住家用,鋼筋混凝土造,106年1月9日,三層,一層 二層 三層
RPSOMLOLMHMFFAT07CA,,187.40,住家用,鋼筋混凝土造,106年1月9日,三層,一層 二層 三層
RPTOMLOLMHMFFAT17CA,,193.33,住家用,鋼筋混凝土造,106年1月9日,三層,一層 二層 三層
RPUOMLOLMHMFFAT27CA,,193.33,住家用,鋼筋混凝土造,106年1月9日,三層,一層 二層 三層
RPVOMLOLMHMFFAT37CA,,194.77,住家用,鋼筋混凝土造,106年1月9日,三層,一層 二層 三層
RPXOMLNKMHMFFAT37CA,19,123.18,住家用,鋼筋混凝土造,87年1月9日,六層,六層
RPXOMLNKMHMFFAT37CA,19,38.06,見其他登記事項,鋼筋混凝土造,87年1月9日,六層,
RPPNMLOKMHMFFAT56CA,21,77.35,住家用,鋼筋混凝土造,84年11月23日,七層,六層
RPPNMLOKMHMFFAT56CA,21,36.07,見其他登記事項,鋼筋混凝土造,84年11月23日,七層,
