鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
七堵區,房地(土地+建物),基隆市七堵區長安街1~30號,1900.13,工,,,1060224,土地3建物1車位0,見其他登記事項,3,廠辦,工業用,鋼筋混凝土造,0700227,808.26,8,0,3,有,無,無,230000,285,,0.0,0,"106.3.1至106.3.31為裝潢期不收租金,第三年起租金調帳2%",RPPOMLRKLHMFFCC18CC
七堵區,房地(土地+建物),基隆市七堵區百三街61~90號,57.99,住,,,1060315,土地1建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,0750821,110.69,0,0,0,無,無,無,40000,361,,0.0,0,,RPROMLRKLHMFFCC38CC
安樂區,房地(土地+建物),基隆市安樂區麥金路301~330號,10.49,住,,,1060317,土地3建物1車位0,十三層,18,住宅大樓(11層含以上有電梯),,,,76.87,3,2,2,有,有,有,18000,234,,0.0,0,,RPSNMLLLLHMFFCC87CC
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路331~360號,16.03,住,,,1060304,土地3建物1車位1,十五層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,144.4,3,2,2,有,有,有,23000,159,坡道平面,15.87,0,,RPSNMLMLLHMFFCC97CC
中正區,建物,基隆市中正區新豐街211~240號,0.0,住,,,1060326,土地0建物1車位0,十四層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,32.29,1,0,0,無,有,有,5000,155,,0.0,0,,RPPNMLQLLHMFFBC97CC
