編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPPNMLRJLHMFFAZ37DA,復興段,41.10,都市：其他
RPPNMLRJLHMFFAZ37DA,復興段,251.97,都市：其他
RPQNMLRJLHMFFAZ47DA,復興段,87.65,都市：其他
