編號,車位類別,車位價格,車位面積平方公尺
RPRNMLMLLHMFFBA57DB,升降機械,0,16.29
RPOOMLMLLHMFFBA37DB,升降機械,0,16.29
RPTPMLMLLHMFFBA97DB,升降機械,0,16.29
