編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPWNMLNKMHMFFAN56CA,11,4.81,見其他登記事項,鋼筋混凝土造,94年11月16日,三層,
RPWNMLNKMHMFFAN56CA,11,.44,見其他登記事項,鋼筋混凝土造,94年11月16日,一層,
RPOOMLKMLHMFFAN28CA,23,159.10,見其他登記事項,鋼筋混凝土造,83年4月15日,三層,一層 二層 三層 地下層
RPRNMLKMLHMFFAN48CA,34,142.05,住商用,鋼筋混凝土造,72年1月17日,五層,一層 騎樓 夾層 地下層
RPXNMLPJMHMFFAN76CA,38,85.65,商業用,鋼筋混凝土造,68年6月4日,一層,一層
RPPNMLQJMHMFFAN68CA,22,175.49,住家用,鋼筋混凝土造,84年7月18日,十九層,十八層 十九層
RPPNMLQJMHMFFAN68CA,22,.30,見其他登記事項,鋼筋混凝土造,84年7月18日,十九層,地下二層
RPPNMLQJMHMFFAN68CA,22,3.19,見其他登記事項,鋼筋混凝土造,84年7月18日,十九層,地下一層
RPPNMLQJMHMFFAN68CA,22,21.26,見其他登記事項,鋼筋混凝土造,84年7月18日,十九層,
RPPNMLQJMHMFFAN68CA,22,42.51,見其他登記事項,鋼筋混凝土造,84年7月18日,十九層,
RPPNMLQJMHMFFAN68CA,22,42.51,見其他登記事項,鋼筋混凝土造,84年7月18日,十九層,
RPXNMLTLLHMFFAN27CA,29,190.46,農舍,加強磚造,77年8月4日,二層,一層 二層
RPOOMLTLLHMFFAN09CA,29,193.79,農舍,加強磚造,77年8月4日,二層,一層 二層
RPQNMLLMLHMFFEN88CA,37,164.27,住商用,鋼筋混凝土加強磚造,69年4月26日,三層,一層 二層 三層 騎樓
RPVNMLLLMHMFFDN66CA,24,173.68,住家用,鋼筋混凝土造,82年7月1日,三層,一層 二層 三層
RPPOMLSKMHMFFDN76CA,40,169.46,住商用,鋼筋混凝土加強磚造,65年12月5日,二層,一層 二層 騎樓
RPWNMLRKMHMFFDN27CA,1,211.11,見其他登記事項,鋼筋混凝土造,105年6月23日,四層,一層 二層 三層 四層
RPUNMLRJMHMFFDN96CA,23,178.54,住家用,鋼筋混凝土造,82年12月8日,四層,一層 二層 三層 四層
RPTNMLLMLHMFFDN09CA,1,210.34,見其他登記事項,鋼筋混凝土造,105年3月4日,三層,一層 二層 三層 屋頂突出物
RPPNMLPJMHMFFCN78CA,5,139.15,見其他登記事項,鋼筋混凝土造,101年5月29日,四層,一層 二層 三層 四層
RPUNMLRKMHMFFCN96CA,3,167.01,見其他登記事項,鋼筋混凝土造,103年6月23日,四層,一層 二層 三層 四層 騎樓
RPXNMLRJMHMFFHN67CA,,190.21,見其他登記事項,鋼筋混凝土造,105年9月12日,三層,一層 二層 三層 屋頂突出物
RPQNMLTLLHMFFHN27CA,37,77.35,住家用,加強磚造,69年7月28日,一層,一層
RPRNMLKLMHMFFGN09CA,29,104.00,住家用,加強磚造,77年1月22日,二層,一層 二層 騎樓
RPPNMLQJMHMFFFN56CA,10,209.64,見其他登記事項,鋼筋混凝土造,96年5月18日,四層,一層 二層 三層 四層 騎樓
RPRNMLKMLHMFFFN98CA,10,363.34,農舍,見其他登記事項,96年8月6日,二層,一層 二層
RPQNMLQJMHMFFEN56CA,22,70.56,住家用,鋼筋混凝土造,84年3月28日,六層,五層
RPQNMLQJMHMFFEN56CA,22,29.01,見其他登記事項,鋼筋混凝土造,84年3月28日,六層,
RPQNMLPJMHMFFEN09CA,48,61.94,住商用,鋼筋混凝土加強磚造,58年5月30日,一層,一層 騎樓
RPRNMLQJMHMFFFN76CA,23,107.15,住商用,鋼筋混凝土造,83年4月19日,三層,一層 二層 三層
RPRNMLKLMHMFFFN98CA,36,104.58,住家用,加強磚造,70年1月8日,二層,一層 二層 騎樓
RPQNMLLMLHMFFGN09CA,17,899.90,見其他登記事項,見其他登記事項,88年8月8日,一層,一層
RPQNMLPKMHMFFGN76CA,22,127.14,住家用,鋼筋混凝土造,84年4月24日,四層,一層 二層 三層 四層
RPPNMLSLMHMFFGN07CA,40,110.04,住商用,見其他登記事項,66年1月31日,二層,一層 二層 騎樓
RPXNMLLMLHMFFAN66DA,35,27.60,住家用,鋼筋混凝土造,70年12月8日,八層,八層
RPXNMLLMLHMFFAN66DA,35,27.60,住家用,鋼筋混凝土造,70年12月8日,八層,八層
RPPOMLLMLHMFFAN58DA,35,34.44,住家用,鋼筋混凝土造,71年7月9日,七層,七層
RPPOMLLMLHMFFAN58DA,35,6.21,見其他登記事項,鋼筋混凝土造,71年7月9日,七層,
RPRNMLNKMHMFFHN76CA,3,169.66,見其他登記事項,鋼筋混凝土造,102年10月15日,三層,一層 二層 三層 屋頂突出物
RPWNMLRJMHMFFHN57CA,36,49.31,農舍,加強磚造,70年4月21日,一層,一層 騎樓
RPTNMLPJMHMFFGN07DA,22,85.30,住家用,鋼筋混凝土造,84年8月28日,十層,一層
RPTNMLPJMHMFFGN07DA,22,27.17,見其他登記事項,鋼筋混凝土造,84年8月28日,十層,
RPPNMLKLMHMFFGN98DA,37,143.12,住家用,見其他登記事項,69年5月10日,二層,一層 二層 騎樓
RPRNMLPJMHMFFCN98CA,23,79.35,住家用,鋼筋混凝土造,83年7月5日,七層,五層
RPRNMLPJMHMFFCN98CA,23,26.71,見其他登記事項,鋼筋混凝土造,83年7月5日,七層,
RPVNMLLMLHMFFDN66CA,1,398.38,見其他登記事項,鋼筋混凝土造,105年2月22日,四層,一層 二層 三層 四層 屋頂突出物
RPPNMLPJMHMFFDN88CA,1,225.21,見其他登記事項,鋼筋混凝土造,104年12月11日,四層,一層 二層 三層 四層 屋頂突出物
RPPNMLKKMHMFFDN48CA,,224.53,見其他登記事項,鋼筋混凝土造,105年10月5日,四層,一層 二層 三層 四層 見其他登記事項
RPQNMLLKMHMFFDN68CA,,224.35,見其他登記事項,鋼筋混凝土造,105年10月5日,四層,一層 二層 三層 四層 見其他登記事項
RPRNMLLMLHMFFEN98CA,36,118.80,住商用,鋼筋混凝土加強磚造,69年11月15日,三層,一層 二層 騎樓
RPVNMLPJMHMFFAN56CA,42,79.20,住家用,鋼筋混凝土加強磚造,63年10月24日,二層,一層 二層
RPWNMLLMLHMFFAN09CA,41,80.76,住家用,鋼筋混凝土加強磚造,65年5月11日,二層,一層 二層
RPSNMLQLMHMFFAN56CA,101,36.49,住家用,見其他登記事項,5年2月1日,一層,一層
RPUNMLRKMHMFFBN86CA,23,162.09,住家用,鋼筋混凝土造,83年4月13日,三層,一層 二層 三層 騎樓
RPSNMLPJMHMFFBN98CA,,239.19,住家用,鋼筋混凝土造,105年11月29日,四層,一層 二層 三層 四層
RPTNMLPJMHMFFBN09CA,,216.92,見其他登記事項,鋼筋混凝土造,105年11月29日,三層,一層 二層 三層 見其他登記事項
RPUNMLPJMHMFFBN56CA,,216.92,見其他登記事項,鋼筋混凝土造,105年11月29日,三層,一層 二層 三層 見其他登記事項
RPRNMLQJMHMFFBN98CA,21,77.30,住家用,鋼筋混凝土造,84年8月23日,五層,二層
RPRNMLQJMHMFFBN98CA,21,24.28,見其他登記事項,鋼筋混凝土造,84年8月23日,五層,
RPSNMLQJMHMFFBN09CA,30,106.72,住家用,鋼筋混凝土造,75年11月19日,二層,一層 二層 騎樓
RPQNMLPLMHMFFBN98CA,1,206.00,見其他登記事項,鋼筋混凝土造,105年8月3日,四層,一層 二層 三層 四層
RPSOMLOKMHMFFAN98CA,21,33.64,住家用,鋼筋混凝土造,85年3月21日,十三層,六層
RPSOMLOKMHMFFAN98CA,21,15.17,見其他登記事項,鋼筋混凝土造,85年3月21日,十三層,
RPUNMLLKMHMFFAN78CA,47,94.40,住家用,鋼筋混凝土加強磚造,59年4月6日,二層,一層 二層
RPXNMLRJMHMFFAN96CA,1,180.89,見其他登記事項,鋼筋混凝土造,104年11月2日,三層,一層 二層 三層 屋頂突出物
RPTNMLQJMHMFFAN09CA,23,64.02,住家用,鋼筋混凝土造,82年9月27日,十層,三層
RPTNMLQJMHMFFAN09CA,23,11.66,見其他登記事項,鋼筋混凝土造,82年9月27日,十層,
RPTNMLQJMHMFFAN09CA,23,21.26,見其他登記事項,鋼筋混凝土造,82年9月27日,十層,
RPUNMLQJMHMFFAN56CA,2,.74,見其他登記事項,鋼筋混凝土造,103年10月1日,一層,一層
RPUNMLQJMHMFFAN56CA,2,464.67,見其他登記事項,鋼筋混凝土造,103年10月1日,五層,一層 二層 三層 四層 五層
RPPNMLSLMHMFFDN76CA,2,171.07,見其他登記事項,鋼筋混凝土造,103年11月14日,三層,一層 二層 三層 屋頂突出物
RPWNMLSKMHMFFDN37CA,19,453.27,見其他登記事項,鋼筋混凝土造,86年9月17日,二層,一層 二層
RPWNMLSKMHMFFDN37CA,19,823.55,見其他登記事項,鋼筋混凝土造,86年9月17日,二層,一層 二層
RPTNMLLKMHMFFDN98CA,1,165.16,見其他登記事項,鋼筋混凝土造,105年3月25日,四層,一層 二層 三層 四層
RPPNMLNKMHMFFDN78CA,34,76.16,住家用,鋼筋混凝土造,72年3月17日,五層,五層
RPPOMLPJMHMFFCN88CA,18,101.06,見其他登記事項,鋼筋混凝土造,88年1月14日,七層,六層
RPPOMLPJMHMFFCN88CA,18,58.02,見其他登記事項,鋼筋混凝土造,88年1月14日,八層,
RPSNMLRKMHMFFCN76CA,22,236.63,住商用,鋼筋混凝土造,84年3月15日,四層,一層 二層 三層 四層 騎樓
RPPNMLLLMHMFFAN48DA,1,133.99,見其他登記事項,鋼筋混凝土造,104年10月5日,三層,一層 二層 三層 屋頂突出物
RPTNMLKLMHMFFGN66CA,22,107.35,見其他登記事項,鋼筋混凝土造,84年1月9日,八層,七層
RPTNMLKLMHMFFGN66CA,22,36.09,見其他登記事項,鋼筋混凝土造,84年1月9日,八層,
