編號,車位類別,車位價格,車位面積平方公尺
RPSNMLLMLHMFFAH08CA,坡道平面,0,
RPRPMLLMLHMFFAH18CA,坡道平面,0,
RPOQMLRLLHMFFAH48CA,坡道平面,0,31.99
RPRNMLRLLHMFFAH48CA,坡道平面,0,
RPPPMLRLLHMFFAH48CA,坡道平面,0,
RPWPMLRLLHMFFAH56CA,坡道平面,0,
RPSPMLOLLHMFFAH48CA,坡道平面,1650000,30.17
RPVPMLOLLHMFFAH78CA,坡道平面,1600000,30.17
RPPOMLOLLHMFFAH08CA,坡道平面,0,
RPQOMLOLLHMFFAH18CA,坡道平面,0,
RPTOMLOLLHMFFBH58CA,一樓平面,0,
RPWOMLPJNHMFFAH88CA,坡道平面,0,26.55
RPWOMLPJNHMFFAH88CA,坡道平面,0,26.55
RPSPMLOLMHMFFAH58CA,坡道平面,0,27.20
RPPOMLLKMHMFFAH77CA,坡道平面,0,28.82
RPPOMLLKMHMFFAH77CA,坡道平面,0,28.82
RPPOMLLKMHMFFAH77CA,坡道平面,0,28.82
RPVPMLLMLHMFFFH09CA,坡道平面,1350000,33.75
RPQNMLKLMHMFFEH18CA,坡道平面,0,
RPQOMLOLLHMFFFH68CA,坡道機械,0,
RPVNMLLMLHMFFEH78CA,坡道平面,1400000,31.67
RPOOMLLMLHMFFEH18CA,坡道平面,1400000,31.67
RPPOMLLMLHMFFEH28CA,坡道平面,1400000,31.67
RPROMLLMLHMFFEH48CA,坡道平面,1300000,29.65
RPQNMLKKMHMFFEH08CA,坡道平面,1100000,35.04
RPQPMLRJMHMFFEH88CA,坡道平面,1550000,28.77
RPQPMLRJMHMFFEH88CA,坡道平面,1550000,28.77
RPVOMLSLLHMFFEH86CA,坡道平面,1300000,30.37
RPWQMLTLLHMFFEH27CA,坡道平面,0,
RPWOMLTLLHMFFEH07CA,坡道平面,0,33.01
RPQOMLSLLHMFFEH98CA,坡道平面,1450000,32.72
RPVNMLSLLHMFFEH76CA,坡道平面,1400000,31.46
RPWNMLSLLHMFFEH86CA,坡道平面,1350000,31.46
RPWNMLSLLHMFFEH86CA,坡道平面,1400000,32.72
RPQPMLRLLHMFFEH98CA,坡道平面,1000000,24.51
RPQPMLRLLHMFFEH98CA,坡道平面,1000000,24.51
RPTNMLTLLHMFFDH56CA,坡道平面,0,
RPUNMLTLLHMFFDH66CA,坡道平面,0,36.04
RPXNMLTKMHMFFDH96CA,一樓平面,0,
RPPOMLLMLHMFFDH18CA,坡道平面,0,36.38
RPPOMLLMLHMFFDH18CA,坡道平面,0,36.38
RPPNMLOLLHMFFCH18CA,坡道平面,1100000,27.33
RPPNMLLLMHMFFCH97CA,坡道平面,1000000,37.91
RPTOMLQJMHMFFCH78CA,坡道機械,0,
RPWNMLRJMHMFFCH09CA,坡道平面,1150000,42.61
RPUNMLLLMHMFFCH48CA,坡道平面,1150000,32.55
RPPOMLLLMHMFFCH08CA,坡道平面,0,
RPUNMLSLLHMFFCH09CA,坡道平面,0,35.93
RPUNMLSLLHMFFCH09CA,坡道平面,0,35.93
RPRNMLPJMHMFFDH48CA,坡道平面,200000,23.54
RPRNMLPJMHMFFDH48CA,坡道平面,200000,23.54
RPSNMLTLLHMFFDH09CA,坡道平面,0,
RPSNMLTLLHMFFDH09CA,坡道平面,0,
RPROMLKMLHMFFDH28CA,坡道平面,0,
RPOOMLSLLHMFFEH78CA,坡道平面,0,
RPOOMLSLLHMFFEH78CA,坡道平面,0,
RPUNMLTLLHMFFEH76CA,坡道平面,1600000,43.55
RPVNMLTLLHMFFEH86CA,坡道平面,1500000,43.55
RPVPMLSLLHMFFEH96CA,坡道平面,0,
RPUNMLTJMHMFFEH66CA,坡道平面,1000000,46.10
RPWNMLTJMHMFFEH86CA,坡道平面,1150000,46.10
RPPNMLLLMHMFFEH18CA,坡道平面,1050000,36.59
RPRNMLLLMHMFFEH38CA,坡道平面,1250000,36.59
RPPOMLOKMHMFFEH48CA,坡道平面,1000000,29.50
RPPOMLOKMHMFFEH48CA,坡道平面,1000000,29.50
RPXOMLLMLHMFFFH56CA,坡道平面,1200000,33.99
RPOPMLLMLHMFFFH38CA,坡道平面,1200000,33.99
RPTNMLLMLHMFFFH68CA,坡道平面,1150000,33.99
RPUNMLLMLHMFFFH78CA,坡道平面,1200000,33.99
RPUNMLLMLHMFFFH78CA,坡道平面,1200000,33.99
RPQOMLLMLHMFFFH48CA,坡道平面,1200000,33.99
RPSOMLLMLHMFFFH68CA,坡道平面,1150000,33.99
RPSNMLSLLHMFFFH56CA,坡道平面,0,31.43
RPWNMLLMLHMFFFH98CA,坡道平面,1150000,33.99
RPPNMLQLLHMFFFH68CA,坡道平面,0,35.87
RPROMLLKMHMFFAH97CA,坡道平面,0,28.82
RPROMLLKMHMFFAH97CA,坡道平面,0,28.82
RPROMLLKMHMFFAH97CA,坡道平面,0,28.82
RPRNMLTKMHMFFAH68CA,坡道平面,0,30.30
RPRNMLSKMHMFFAH58CA,坡道平面,0,
RPSPMLLLMHMFFAH28CA,坡道平面,1250000,50.11
RPTPMLLLMHMFFAH38CA,坡道平面,1250000,50.11
RPUPMLLLMHMFFAH48CA,坡道平面,1500000,50.11
RPPNMLPLLHMFFBH18CA,坡道平面,960000,34.93
RPWPMLOLLHMFFAH88CA,坡道平面,1600000,30.17
RPSPMLRLLHMFFAH78CA,坡道平面,0,
RPVOMLSLLHMFFAH09CA,坡道平面,0,44.65
RPVOMLRJMHMFFAH88CA,坡道平面,0,
RPOQMLRJMHMFFAH38CA,坡道平面,0,32.62
RPOQMLRJMHMFFAH38CA,坡道平面,0,32.62
RPOQMLRJMHMFFAH38CA,坡道平面,0,32.62
RPQPMLPJMHMFFAH28CA,坡道平面,0,
RPQPMLPJMHMFFAH28CA,坡道平面,0,
RPTOMLSLLHMFFBH98CA,坡道平面,0,
RPQQMLSLLHMFFBH88CA,坡道機械,0,
RPRPMLRLLHMFFBH78CA,坡道平面,0,
RPOSMLTLLHMFFBH98CA,坡道平面,0,
RPQOMLRKMHMFFBH58CA,坡道平面,0,23.67
RPUNMLOLMHMFFBH68CA,坡道平面,1100000,34.72
RPOPMLLLMHMFFBH97CA,坡道平面,1200000,29.23
RPVPMLMKMHMFFBH68CA,一樓平面,0,
RPRNMLLKMHMFFBH97CA,坡道平面,0,32.24
RPRNMLLKMHMFFBH97CA,坡道平面,0,32.24
RPTNMLLKMHMFFBH18CA,坡道平面,950000,32.24
RPUNMLLKMHMFFBH28CA,坡道平面,0,32.24
RPUNMLLKMHMFFBH28CA,坡道平面,0,32.24
RPVNMLLKMHMFFBH38CA,坡道平面,9500000,26.98
RPWNMLLKMHMFFBH48CA,坡道平面,1050000,32.24
RPXNMLLKMHMFFBH58CA,坡道平面,1150000,32.24
RPOOMLLKMHMFFBH77CA,坡道平面,950000,26.98
RPPOMLLKMHMFFBH87CA,坡道平面,1150000,32.24
RPTOMLLKMHMFFBH28CA,坡道平面,0,32.24
RPTOMLLKMHMFFBH28CA,坡道平面,0,32.24
RPOTMLLKMHMFFBH28CA,坡道平面,0,32.24
RPOTMLLKMHMFFBH28CA,坡道平面,0,32.24
RPOUMLLKMHMFFBH38CA,坡道平面,0,
RPXOMLKKMHMFFBH58CA,坡道平面,1450000,34.55
RPXOMLKKMHMFFBH58CA,坡道平面,1450000,34.55
RPTSMLQJMHMFFBH09CA,坡道平面,0,
RPTSMLQJMHMFFBH09CA,坡道機械,0,
RPPNMLKKMHMFFGH28DA,坡道平面,0,
RPVPMLKLMHMFFBH78EA,坡道機械,0,
RPTQMLSLMHMFFAH76EA,坡道平面,0,
RPSOMLNJNHMFFAH48EA,坡道平面,0,
RPSOMLNJNHMFFAH48EA,坡道平面,0,
RPSOMLNJNHMFFAH48EA,坡道平面,0,
RPPNMLLLLHMFFDH28CD,坡道平面,0,
RPVNMLTLLHMFFHH17CA,坡道平面,0,29.76
RPVUMLRLLHMFFBH17DA,坡道平面,0,
RPRRMLSLLHMFFBH56DA,坡道機械,0,
RPUPMLPJMHMFFAH78DA,升降機械,600000,
RPROMLQJMHMFFFH88CA,坡道平面,0,
RPTNMLPJMHMFFGH98CA,坡道平面,0,41.85
RPUNMLNKMHMFFGH98CA,坡道平面,0,
RPSOMLRJMHMFFGH56CA,坡道平面,0,
RPTNMLKLMHMFFGH68CA,坡道平面,1095000,38.94
RPTNMLKLMHMFFGH68CA,坡道平面,1095000,38.94
RPQNMLLLMHMFFFH38CA,坡道平面,1250000,31.60
RPQNMLSLLHMFFGH09CA,坡道平面,0,
RPWTMLQJMHMFFAH86DA,坡道平面,1200000,
RPWNMLSLLHMFFAH56DA,坡道平面,0,
RPUNMLRLMHMFFGH07EA,坡道平面,958000,38.88
RPXNMLSLLHMFFFH27EA,坡道平面,1200000,34.80
RPTNMLSKMHMFFHH96DA,坡道平面,0,
RPWNMLRJMHMFFFH86DA,坡道平面,1200000,30.76
RPPNMLOKMHMFFFH58DA,坡道平面,0,30.76
RPQNMLOKMHMFFFH68DA,坡道平面,1000000,32.21
RPPNMLKMLHMFFFH28DA,其他,0,
RPPNMLTKMHMFFAH58DA,坡道平面,0,38.70
RPQOMLPJMHMFFEH68DA,坡道平面,0,
RPVOMLLLMHMFFBH58CA,坡道平面,800000,29.62
RPTOMLLLMHMFFBH38CA,坡道平面,800000,29.62
RPPPMLKLMHMFFBH97CA,坡道平面,0,
RPPPMLKLMHMFFBH97CA,坡道平面,0,
RPQQMLOKMHMFFBH48CA,坡道平面,0,31.11
RPROMLRKMHMFFBH68CA,坡道平面,0,40.68
RPROMLRKMHMFFBH68CA,坡道平面,0,40.68
RPTPMLKMLHMFFBH38CA,坡道平面,0,
RPQOMLQJMHMFFBH38CA,坡道機械,0,
RPPRMLLMLHMFFBH28CA,坡道平面,1100000,17.35
RPRNMLTLLHMFFBH78CA,坡道平面,0,
RPSNMLTLLHMFFBH88CA,坡道平面,0,
RPSNMLTLLHMFFBH88CA,坡道平面,0,
RPTNMLTLLHMFFBH98CA,坡道平面,0,
RPTNMLTLLHMFFBH98CA,坡道平面,0,
RPSQMLRJMHMFFAH78CA,坡道平面,0,
RPSQMLRJMHMFFAH78CA,坡道平面,0,
RPQNMLLKMHMFFAH77CA,升降機械,0,
RPTOMLTLLHMFFAH98CA,坡道平面,0,
RPTOMLTLLHMFFAH98CA,坡道平面,0,
RPSNMLRLMHMFFAH68CA,坡道平面,0,
RPSNMLRLMHMFFAH68CA,坡道平面,0,
RPQPMLQLMHMFFAH58CA,坡道平面,0,
RPRNMLOLMHMFFAH28CA,升降平面,0,
RPQOMLOLMHMFFAH28CA,坡道平面,850000,29.14
RPQOMLOLMHMFFAH28CA,坡道平面,850000,29.14
RPROMLOLMHMFFAH38CA,坡道平面,850000,29.14
RPROMLOLMHMFFAH38CA,坡道平面,850000,29.14
RPUOMLOLMHMFFAH68CA,坡道平面,1450000,33.34
RPVOMLOLMHMFFAH78CA,坡道平面,1500000,33.34
RPWOMLOLMHMFFAH88CA,坡道平面,1350000,33.34
RPUPMLNKMHMFFAH58CA,坡道平面,0,
RPXNMLLMLHMFFFH09CA,坡道平面,1200000,33.99
RPXNMLLMLHMFFFH09CA,坡道平面,1200000,33.99
RPOOMLLMLHMFFFH28CA,坡道平面,1150000,33.99
RPPOMLLMLHMFFFH38CA,坡道平面,1150000,33.99
RPPNMLLMLHMFFFH28CA,坡道平面,700000,16.84
RPRNMLLMLHMFFFH48CA,坡道平面,700000,16.83
RPRNMLLMLHMFFFH48CA,坡道平面,700000,19.99
RPTOMLLMLHMFFFH78CA,坡道平面,1150000,32.24
RPUOMLLMLHMFFFH88CA,坡道平面,1150000,33.99
RPVOMLLMLHMFFFH98CA,坡道平面,1200000,33.99
RPWOMLLMLHMFFFH09CA,坡道平面,1150000,33.99
RPWOMLLMLHMFFFH09CA,坡道平面,1150000,33.99
RPROMLLMLHMFFFH58CA,坡道平面,1150000,33.99
RPVNMLLMLHMFFFH88CA,坡道平面,1150000,33.99
RPPNMLPJMHMFFFH48CA,坡道平面,800000,19.99
RPPNMLPJMHMFFFH48CA,坡道平面,700000,19.98
RPTOMLLMLHMFFEH68CA,坡道平面,0,
RPTOMLLMLHMFFEH68CA,坡道平面,0,
RPTOMLLMLHMFFEH68CA,坡道平面,0,
RPWOMLSLLHMFFEH96CA,坡道平面,0,
RPUOMLSLLHMFFEH76CA,坡道平面,0,
RPPOMLSLLHMFFEH88CA,坡道平面,0,
RPXNMLSLLHMFFEH96CA,坡道平面,0,
RPOWMLOLMHMFFBH98CA,坡道平面,0,15.52
RPXNMLLLMHMFFCH78CA,坡道平面,1150000,32.55
RPQNMLTLLHMFFDH88CA,坡道平面,0,
RPRNMLTLLHMFFDH98CA,坡道平面,0,
RPSPMLTLLHMFFEH76CA,坡道平面,0,38.91
RPSQMLTLLHMFFEH86CA,坡道平面,0,
RPPRMLTLLHMFFEH66CA,坡道平面,0,
RPSNMLKMLHMFFEH38CA,坡道平面,0,
RPROMLTJMHMFFEH09CA,坡道平面,0,37.35
RPSOMLTJMHMFFEH56CA,坡道平面,0,37.35
RPORMLLMLHMFFFH58CA,坡道平面,1400000,29.25
RPPRMLLMLHMFFFH68CA,坡道平面,1300000,29.25
RPRNMLMKMHMFFEH38CA,坡道平面,0,
RPSQMLLLMHMFFEH78CA,坡道平面,1300000,29.17
RPUQMLLLMHMFFEH98CA,坡道平面,1300000,29.17
RPVQMLLLMHMFFEH09CA,坡道平面,1300000,29.17
RPWNMLNKMHMFFAH58CA,坡道平面,0,
RPWNMLNKMHMFFAH58CA,坡道平面,0,
RPPPMLMKMHMFFAH97CA,坡道平面,0,41.53
RPXOMLOLMHMFFAH98CA,坡道平面,1700000,33.34
RPOPMLOLMHMFFAH18CA,坡道平面,1350000,33.34
RPQPMLNKMHMFFAH18CA,坡道平面,1000000,29.81
RPQPMLNKMHMFFAH18CA,坡道平面,1100000,36.64
RPOOMLKLMHMFFAH67CA,坡道平面,0,
RPQOMLLLMHMFFAH97CA,坡道平面,1600000,27.09
RPPOMLRLMHMFFAH48CA,坡道平面,0,
RPROMLRLMHMFFAH68CA,坡道平面,0,
RPXOMLTLLHMFFAH76CA,坡道平面,0,
RPOPMLTLLHMFFAH58CA,坡道平面,0,
RPXNMLTLLHMFFAH66CA,坡道平面,0,24.77
RPRNMLKMLHMFFAH87CA,坡道平面,1200000,32.93
RPUNMLQJMHMFFAH58CA,坡道平面,1800000,27.39
RPUNMLQJMHMFFAH58CA,坡道平面,1800000,27.39
RPWQMLLMLHMFFBH88CA,坡道平面,0,
RPVPMLRKMHMFFBH56CA,坡道平面,1100000,21.05
RPWPMLRKMHMFFBH66CA,坡道平面,1100000,21.05
RPXPMLRKMHMFFBH76CA,坡道平面,1100000,21.05
RPOQMLRKMHMFFBH58CA,坡道平面,0,21.05
RPOQMLRKMHMFFBH58CA,坡道平面,0,21.05
RPPQMLRKMHMFFBH68CA,坡道平面,0,21.05
RPPQMLRKMHMFFBH68CA,坡道平面,0,17.35
RPRQMLRKMHMFFBH88CA,坡道平面,0,21.05
RPRQMLRKMHMFFBH88CA,坡道平面,0,21.05
RPSQMLRKMHMFFBH98CA,坡道平面,0,21.05
RPSQMLRKMHMFFBH98CA,坡道平面,0,17.35
RPTQMLRKMHMFFBH09CA,坡道平面,1200000,21.05
RPVQMLRKMHMFFBH66CA,坡道平面,0,21.05
RPVQMLRKMHMFFBH66CA,坡道平面,0,21.05
RPXQMLRKMHMFFBH86CA,坡道平面,0,21.05
RPXQMLRKMHMFFBH86CA,坡道平面,0,21.05
RPORMLRKMHMFFBH68CA,坡道平面,0,21.05
RPXQMLLLMHMFFBH98CA,坡道平面,1100000,25.85
RPRSMLTKMHMFFBH66CA,坡道平面,1200000,33.35
RPTNMLMKMHMFFBH28CA,坡道平面,0,35.15
RPTNMLMKMHMFFBH28CA,坡道平面,0,35.15
SPTNMLMKMHMFFBH38CA,坡道平面,0,35.15
SPTNMLMKMHMFFBH38CA,坡道平面,0,35.15
RPPOMLNKMHMFFBH08CA,坡道平面,1300000,33.27
RPPOMLNKMHMFFBH08CA,坡道平面,1300000,33.27
RPROMLNKMHMFFBH28CA,坡道平面,1500000,33.27
RPROMLNKMHMFFBH28CA,坡道平面,1500000,33.27
RPUOMLNKMHMFFBH58CA,坡道平面,1500000,33.27
RPQNMLLMLHMFFHH58CA,坡道平面,0,
RPRNMLLMLHMFFHH68CA,坡道機械,0,
RPTQMLLMLHMFFBH68DA,坡道平面,1200000,35.71
RPOQMLOKMHMFFAH28DA,其他,0,
RPWOMLRJMHMFFAH09DA,坡道平面,0,34.36
RPUNMLRJMHMFFFH56CA,坡道平面,0,29.37
RPUNMLRJMHMFFFH56CA,坡道平面,0,29.37
RPXNMLSKMHMFFFH07CA,坡道平面,1300000,24.87
RPRPMLNKMHMFFFH78CA,坡道平面,0,29.25
RPRPMLNKMHMFFFH78CA,坡道平面,0,29.25
RPWNMLOKMHMFFFH56CA,坡道平面,1100000,29.96
RPPOMLMKMHMFFGH48CA,升降平面,0,31.84
RPPNMLLMLHMFFGH38CA,坡道平面,0,
RPUNMLPJMHMFFGH09CA,坡道平面,0,41.85
RPRNMLLKMHMFFGH48CA,一樓平面,0,
RPXNMLSKMHMFFGH17CA,坡道平面,0,
RPXNMLLLMHMFFFH09CA,坡道平面,1275000,25.84
RPXNMLLLMHMFFFH09CA,坡道平面,1275000,25.84
RPRQMLLMLHMFFBH48DA,坡道平面,0,30.34
RPQOMLQJMHMFFGH98DA,坡道平面,0,21.01
RPPNMLSJMHMFFGH98DA,坡道平面,0,30.21
RPSNMLTJMHMFFBH88DA,一樓平面,1000000,
RPRQMLKKMHMFFBH18CA,坡道平面,0,
RPQNMLRJMHMFFBH38CA,坡道平面,1000000,
RPWPMLRJMHMFFBH56CA,坡道平面,1500000,37.65
RPUSMLTKMHMFFBH96CA,坡道平面,1350000,36.45
RPVSMLTKMHMFFBH07CA,坡道平面,1550000,36.45
RPRNMLKLMHMFFBH97CA,坡道平面,1750000,36.45
RPUNMLKLMHMFFBH28CA,坡道平面,1200000,33.35
RPURMLTKMHMFFBH86CA,坡道平面,0,26.62
RPURMLTKMHMFFBH86CA,坡道平面,0,26.62
RPURMLTKMHMFFBH86CA,坡道平面,0,26.62
RPURMLTKMHMFFBH86CA,坡道平面,0,26.62
RPURMLTKMHMFFBH86CA,坡道平面,0,26.62
RPURMLTKMHMFFBH86CA,坡道平面,0,26.62
RPOQMLKMLHMFFBH97CA,坡道平面,0,
RPUOMLLMLHMFFBH48CA,坡道平面,1000000,37.88
RPTQMLQJMHMFFBH88CA,坡道機械,0,
RPQOMLQJMHMFFAH28CA,坡道平面,0,
RPQOMLRJMHMFFAH38CA,坡道平面,1650000,27.26
RPRPMLTLLHMFFAH88CA,坡道平面,0,
RPROMLLMLHMFFAH08CA,坡道平面,0,44.59
RPRPMLKMLHMFFAH08CA,坡道平面,0,
RPVNMLLMLHMFFAH38CA,坡道平面,1500000,39.11
RPVQMLRLMHMFFAH66CA,坡道平面,1850000,37.69
RPVQMLRLMHMFFAH66CA,坡道平面,1850000,37.69
RPXOMLQLMHMFFAH56CA,坡道平面,1900000,27.48
RPQPMLTKMHMFFAH78CA,坡道平面,1200000,29.82
RPPQMLPLMHMFFAH48CA,坡道平面,0,32.02
RPPQMLPLMHMFFAH48CA,坡道平面,0,32.02
RPPQMLPLMHMFFAH48CA,坡道平面,0,32.02
RPTPMLNKMHMFFAH48CA,坡道平面,0,30.70
RPSOMLLKMHMFFAH08CA,坡道平面,0,28.82
RPSOMLLKMHMFFAH08CA,坡道平面,0,28.82
RPSOMLLKMHMFFAH08CA,坡道平面,0,27.45
RPXNMLLKMHMFFAH48CA,坡道機械,0,
RPUOMLMKMHMFFAH38CA,坡道機械,0,
RPVNMLRKMHMFFAH88CA,坡道平面,0,
RPWQMLLLMHMFFEH56CA,坡道平面,0,37.26
RPWQMLLLMHMFFEH56CA,坡道平面,0,37.26
RPPRMLLLMHMFFEH58CA,坡道平面,0,37.26
RPPRMLLLMHMFFEH58CA,坡道平面,0,37.26
RPUPMLOLMHMFFEH56CA,坡道平面,1200000,39.98
RPWPMLOLMHMFFEH76CA,坡道平面,1200000,39.98
RPXPMLOLMHMFFEH86CA,坡道平面,1200000,39.98
RPSNMLQLMHMFFEH98CA,坡道平面,1500000,40.02
RPSPMLOKMHMFFEH88CA,坡道平面,1400000,31.67
RPTPMLOKMHMFFEH98CA,坡道平面,1300000,31.67
RPRNMLOKMHMFFEH58CA,坡道平面,1300000,31.67
RPSNMLOKMHMFFEH68CA,坡道平面,1400000,31.67
RPSNMLLLMHMFFEH48CA,坡道平面,1550000,28.77
RPSNMLLLMHMFFEH48CA,坡道平面,1550000,28.77
RPTNMLLLMHMFFEH58CA,坡道平面,1550000,28.77
RPTNMLLLMHMFFEH58CA,坡道平面,1550000,28.77
RPPOMLKLMHMFFEH18CA,坡道平面,1200000,39.98
RPQOMLKLMHMFFEH28CA,坡道平面,1200000,39.98
RPQOMLKLMHMFFEH28CA,坡道平面,1200000,39.98
RPWPMLLMLHMFFFH56CA,坡道平面,1200000,33.75
RPRPMLTLLHMFFFH76CA,坡道機械,0,
RPRPMLTLLHMFFFH76CA,坡道機械,0,
RPXOMLLKMHMFFEH98CA,坡道平面,0,33.89
RPUOMLLKMHMFFEH68CA,坡道平面,0,37.35
RPVOMLLKMHMFFEH78CA,坡道平面,0,33.89
RPSOMLQJMHMFFEH88CA,坡道平面,0,
RPSOMLQJMHMFFEH88CA,坡道平面,0,
RPSOMLQJMHMFFEH88CA,坡道平面,0,
RPSOMLQJMHMFFEH88CA,坡道平面,0,
RPROMLTLLHMFFEH56CA,坡道平面,1250000,
RPTNMLQLMHMFFCH88CA,坡道平面,0,25.05
RPUNMLQLMHMFFCH98CA,坡道平面,0,25.05
RPRNMLMKMHMFFDH28CA,坡道平面,0,
RPXOMLLKMHMFFDH88CA,坡道平面,950000,34.36
RPPOMLKKMHMFFDH97CA,坡道平面,0,
RPSOMLLMLHMFFDH48CA,坡道平面,1100000,25.28
RPOPMLLMLHMFFDH18CA,坡道平面,0,
RPROMLKMLHMFFCH18CA,坡道平面,1250000,34.74
RPSOMLKMLHMFFCH28CA,坡道平面,1200000,34.74
RPUPMLSLMHMFFBH66CA,坡道平面,0,41.27
RPVOMLQLMHMFFBH09CA,坡道平面,1500000,33.62
RPPUMLOLMHMFFBH88CA,坡道平面,0,32.58
RPSNMLQJMHMFFDH68CA,坡道平面,0,
RPVOMLLMLHMFFEH88CA,坡道平面,0,25.96
RPVOMLLMLHMFFEH88CA,坡道平面,0,25.96
RPVPMLLMLHMFFEH98CA,坡道平面,0,
RPQNMLMKMHMFFEH28CA,坡道平面,0,
RPQNMLPJMHMFFFH58CA,坡道平面,0,30.00
RPRNMLPJMHMFFFH68CA,坡道平面,1000000,34.76
RPRNMLPJMHMFFFH68CA,坡道平面,900000,31.51
RPPNMLKLMHMFFEH08CA,坡道平面,1420000,47.18
RPQOMLLLMHMFFEH38CA,坡道平面,850000,32.67
RPROMLLLMHMFFEH48CA,坡道平面,850000,32.67
RPSOMLLLMHMFFEH58CA,坡道平面,850000,32.67
RPTOMLLLMHMFFEH68CA,坡道平面,850000,34.62
RPUOMLLLMHMFFEH78CA,坡道平面,850000,32.67
RPVOMLLLMHMFFEH88CA,坡道平面,1350000,32.67
RPWOMLLLMHMFFEH98CA,坡道平面,850000,32.67
RPXOMLLLMHMFFEH09CA,坡道平面,850000,32.67
RPXOMLLLMHMFFEH09CA,坡道平面,850000,32.67
RPOPMLLLMHMFFEH28CA,坡道平面,950000,34.62
RPPPMLLLMHMFFEH38CA,坡道平面,950000,32.67
RPQPMLLLMHMFFEH48CA,坡道平面,850000,32.67
RPOOMLMKMHMFFEH18CA,坡道平面,1100000,30.31
RPPOMLMKMHMFFEH28CA,坡道平面,1100000,30.31
RPQRMLSLMHMFFAH98CA,坡道平面,0,
RPSNMLPJMHMFFAH28CA,坡道平面,0,41.54
RPSOMLLMLHMFFAH18CA,坡道平面,1600000,24.71
RPPPMLLMLHMFFAH97CA,坡道平面,0,
RPPPMLLMLHMFFAH97CA,坡道平面,0,
RPQPMLLMLHMFFAH08CA,坡道平面,0,
RPXTMLQJMHMFFAH86CA,坡道平面,0,32.02
RPXTMLQJMHMFFAH86CA,坡道平面,0,32.02
RPXWMLQJMHMFFAH17CA,坡道機械,0,
RPOOMLQJMHMFFAH08CA,坡道機械,0,
RPUOMLPJMHMFFAH58CA,坡道平面,1500000,36.66
RPUOMLPJMHMFFAH58CA,坡道平面,1500000,36.66
RPRNMLLKMHMFFAH87CA,坡道平面,1500000,22.25
RPVNMLLKMHMFFAH28CA,坡道平面,1300000,47.26
RPXOMLKKMHMFFAH48CA,坡道平面,1240000,36.58
RPTNMLKKMHMFFAH97CA,坡道平面,0,
RPXNMLQJMHMFFBH98CA,坡道平面,0,
RPRSMLQJMHMFFBH88CA,坡道機械,0,
RPRNMLLMLHMFFBH08CA,坡道平面,0,
RPXOMLOKMHMFFBH98CA,坡道平面,0,
RPPPMLOLMHMFFBH38CA,坡道平面,1300000,26.46
RPQRMLLLMHMFFBH38CA,坡道平面,1100000,23.71
RPTTMLQJMHMFFBH56CA,坡道平面,0,
RPVNMLNKMHMFFBH58CA,坡道平面,0,
RPWNMLNKMHMFFBH68CA,坡道平面,0,39.59
RPWNMLNKMHMFFBH68CA,坡道平面,0,39.59
RPXNMLMKMHMFFBH68CA,坡道平面,0,
RPRPMLRJMHMFFEH09DA,坡道平面,1300000,28.99
RPUOMLMJNHMFFFH09EA,坡道平面,0,
RPSNMLKMLHMFFHH88EA,坡道平面,0,
RPQNMLQJMHMFFHH88CA,坡道平面,0,28.83
RPTNMLLMLHMFFHH88CA,坡道平面,1200000,35.06
RPQTMLQJMHMFFBH98DA,一樓平面,1000000,
RPTNMLOKMHMFFAH48DA,升降機械,0,
RPOOMLKMLHMFFGH28CA,坡道平面,0,
RPQOMLMKMHMFFFH48CA,坡道平面,1150000,33.99
RPROMLMKMHMFFFH58CA,坡道平面,1150000,33.99
RPROMLMKMHMFFFH58CA,坡道平面,1150000,33.99
RPUOMLSKMHMFFFH86CA,坡道平面,1200000,34.85
RPPNMLSKMHMFFFH88CA,坡道平面,0,
RPOOMLMKMHMFFFH28CA,坡道平面,1150000,33.99
RPSNMLMKMHMFFFH58CA,坡道平面,1150000,19.99
RPTNMLMKMHMFFFH68CA,坡道平面,700000,19.99
RPUNMLMKMHMFFFH78CA,坡道平面,950000,19.99
RPUNMLMKMHMFFFH78CA,坡道平面,850000,19.99
RPUNMLMKMHMFFFH78CA,坡道平面,600000,19.98
RPUOMLQJMHMFFFH56CA,坡道平面,0,35.87
RPUNMLKLMHMFFGH78CA,坡道平面,950000,38.94
RPVNMLKLMHMFFGH88CA,坡道平面,1050000,38.94
RPVNMLKLMHMFFGH88CA,坡道平面,1050000,38.94
RPUNMLPLMHMFFGH66CA,坡道平面,0,
RPSOMLLMLHMFFGH78CA,坡道平面,0,
RPPOMLQJMHMFFGH78CA,坡道平面,0,
RPROMLRJMHMFFGH09CA,坡道平面,0,
RPWOMLQJMHMFFGH86CA,坡道平面,0,22.22
RPPOMLPLMHMFFGH88CA,坡道平面,0,
RPSNMLTKMHMFFGH76CA,坡道平面,0,
RPVNMLMKMHMFFFH88CA,坡道平面,950000,19.99
RPVNMLMKMHMFFFH88CA,坡道平面,700000,19.98
RPWNMLMKMHMFFFH98CA,坡道平面,950000,19.99
RPXNMLMKMHMFFFH09CA,坡道平面,1150000,33.99
RPPOMLMKMHMFFFH38CA,坡道平面,1150000,33.99
RPQNMLKLMHMFFFH28CA,坡道平面,1300000,29.85
RPSOMLMKMHMFFFH68CA,坡道平面,1150000,33.99
