編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPOPMLOKMHMFFAP88CA,24,20.66,共有部份,鋼筋混凝土造,81年12月29日,八層,
RPTNMLKLMHMFFAP88CA,7,9.79,見其他登記事項,鋼筋混凝土造,99年2月23日,七層,三層
RPTNMLKLMHMFFAP88CA,7,.90,見其他登記事項,鋼筋混凝土造,99年2月23日,七層,
RPTNMLKLMHMFFAP88CA,7,4.86,見其他登記事項,鋼筋混凝土造,99年2月23日,七層,
RPPNMLSLLHMFFFP07CA,1,221.46,見其他登記事項,鋼筋混凝土造,105年4月22日,四層,一層 二層 三層 四層 見其他登記事項
RPVNMLMKMHMFFDP86CA,1,207.56,見其他登記事項,鋼筋混凝土造,105年8月12日,三層,一層 二層 三層 見其他登記事項
RPPNMLKMLHMFFAP68EA,25,118.37,住家用,鋼筋混凝土造,81年4月15日,五層,二層
RPPNMLKMLHMFFAP68EA,25,10.26,共有部份,鋼筋混凝土造,81年4月15日,五層,
RPPNMLKMLHMFFAP68EA,25,38.21,共有部份,鋼筋混凝土造,81年4月15日,五層,
RPSNMLKMLHMFFDP09CA,24,71.21,住家用,鋼筋混凝土造,82年4月7日,九層,二層
RPSNMLKMLHMFFDP09CA,24,10.35,見其他登記事項,鋼筋混凝土造,82年4月7日,九層,
RPSNMLKMLHMFFDP09CA,24,12.45,見其他登記事項,鋼筋混凝土造,82年4月7日,九層,
RPQNMLPJMHMFFEP66CA,49,169.09,住商用,鋼筋混凝土加強磚造,57年7月20日,三層,一層 二層 三層 騎樓
RPWNMLTLLHMFFDP67CA,10,21.15,見其他登記事項,鋼筋混凝土造,96年2月5日,十三層,八層
RPWNMLTLLHMFFDP67CA,10,9.40,見其他登記事項,鋼筋混凝土造,96年2月5日,十三層,
RPWNMLTLLHMFFDP67CA,10,2.97,見其他登記事項,鋼筋混凝土造,96年2月5日,十三層,
RPWNMLTLLHMFFDP67CA,10,21.93,見其他登記事項,鋼筋混凝土造,96年2月5日,十三層,八層
RPWNMLTLLHMFFDP67CA,10,9.12,見其他登記事項,鋼筋混凝土造,96年2月5日,十三層,
RPWNMLTLLHMFFDP67CA,10,1.48,見其他登記事項,鋼筋混凝土造,96年2月5日,十三層,
RPWNMLTLLHMFFDP67CA,10,21.15,見其他登記事項,鋼筋混凝土造,96年2月5日,十三層,八層
RPWNMLTLLHMFFDP67CA,10,9.40,見其他登記事項,鋼筋混凝土造,96年2月5日,十三層,
RPWNMLTLLHMFFDP67CA,10,2.97,見其他登記事項,鋼筋混凝土造,96年2月5日,十三層,
RPQNMLPLMHMFFCP66CA,34,132.78,住商用,加強磚造,71年9月17日,二層,一層 二層 騎樓
RPVNMLTLLHMFFCP47CA,22,149.60,住家用,鋼筋混凝土造,84年1月12日,三層,一層 二層 三層
RPSNMLKMLHMFFAP78CA,36,108.02,住商用,加強磚造,69年10月15日,二層,一層 二層 騎樓
